time,open,high,low,close,Volume,Volume MA,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,WMA,%K,%D,K-D
2012-01-03T16:30:00+02:00,1258.86,1284.62,1258.86,1277.06,3943710000,3536157500,1216.6703670386494,NaN,NaN,NaN,NaN,NaN,1269.85,1238.1994196078433,85.6870752619881,66.27175645963685,19.41531880235125
2012-01-04T16:30:00+02:00,1277.03,1278.73,1268.1,1277.3,3592580000,3508383500,1220.6633303347846,NaN,NaN,NaN,NaN,NaN,1275.29,1239.7186509803919,85.08325545524669,70.52283631581216,14.56041913943453
2012-01-05T16:30:00+02:00,1277.3,1283.05,1265.26,1281.06,4315950000,3537469500,1221.3414973013062,NaN,NaN,NaN,NaN,NaN,1276.6675,1241.3547058823526,90.10715419861188,75.3101735860351,14.796980612576775
2012-01-06T16:30:00+02:00,1280.93,1281.84,1273.34,1277.81,3656830000,3512284000,1227.5078475711755,NaN,NaN,NaN,NaN,NaN,1278.48,1242.8422352941175,90.34674953499982,79.82387749867962,10.522872036320194
2012-01-09T16:30:00+02:00,1277.83,1281.99,1274.55,1280.7,3371600000,3465945500,1230.964062814058,NaN,NaN,NaN,NaN,NaN,1278.7675,1244.4048549019606,92.90699088145905,84.05061107402011,8.856379807438941
2012-01-10T16:30:00+02:00,1280.77,1296.46,1280.77,1292.08,4221960000,3485513000,1241.3116565326523,NaN,NaN,NaN,NaN,NaN,1287.52,1246.3833960784314,93.77989311791671,87.15848745729942,6.621405660617299
2012-01-11T16:30:00+02:00,1292.02,1293.8,1285.41,1292.48,3968120000,3503890500,1244.514990879387,NaN,NaN,NaN,NaN,NaN,1290.9274999999998,1248.371749019608,94.3708853522884,88.68845458918786,5.682430763100541
2012-01-12T16:30:00+02:00,1292.48,1296.82,1285.77,1295.5,4019890000,3498806500,1247.3989917914485,NaN,NaN,NaN,NaN,NaN,1292.6425,1250.472737254902,94.73936370648619,90.04781111520431,4.6915525912818765
2012-01-13T16:30:00+02:00,1294.82,1294.82,1277.58,1289.09,3692370000,3468510500,1247.3989917914485,NaN,NaN,NaN,NaN,NaN,1289.0774999999999,1252.2892549019607,93.18649042606988,90.7198372513204,2.4666531747494815
2012-01-17T16:30:00+02:00,1290.22,1303,1290.22,1293.67,4010490000,3478518000,1252.042833351073,NaN,NaN,NaN,NaN,NaN,1294.2775000000001,1254.2298431372549,90.70701083375386,91.09148687688204,-0.3844760431281884
2012-01-18T16:30:00+02:00,1293.65,1308.11,1290.99,1308.04,4096160000,3416036000,1254.3035500159658,NaN,NaN,NaN,NaN,NaN,1300.1975,1256.6902196078438,91.64886518831834,91.68766586951507,-0.03880068119673297
2012-01-19T16:30:00+02:00,1308.07,1315.49,1308.07,1314.5,4465890000,3456339500,1268.8231950143693,NaN,NaN,NaN,NaN,NaN,1311.5325,1259.3671529411768,92.53662567143093,92.4330028911335,0.10362278029742811
2012-01-20T16:30:00+02:00,1314.49,1315.38,1309.17,1315.38,3912620000,3449191000,1271.7508755129325,NaN,NaN,NaN,NaN,NaN,1313.605,1262.0305411764703,92.99588938754894,92.72187641002719,0.2740129775217497
2012-01-23T16:30:00+02:00,1315.29,1322.28,1309.89,1316,3770910000,3489785500,1275.8962879616392,NaN,NaN,NaN,NaN,NaN,1315.865,1264.6756862745099,94.22424191137459,93.10962564766467,1.1146162637099195
2012-01-24T16:30:00+02:00,1315.96,1315.96,1306.06,1314.65,3693560000,3499851000,1275.8962879616392,NaN,NaN,NaN,NaN,NaN,1313.1575,1267.2364549019608,94.98065904706844,93.3169924642256,1.6636665828428363
2012-01-25T16:30:00+02:00,1314.4,1328.3,1307.65,1326.06,4410910000,3608705000,1276.5433432489276,NaN,NaN,NaN,NaN,NaN,1319.1025,1270.1775764705883,94.29354042990958,93.36835719542489,0.9251832344846918
2012-01-26T16:30:00+02:00,1326.28,1333.47,1313.6,1318.43,4522070000,3728279000,1280.2855089240347,NaN,NaN,NaN,NaN,NaN,1322.945,1272.7517176470587,89.5922323271077,92.89049189290682,-3.2982595657991283
2012-01-27T16:30:00+02:00,1318.25,1320.06,1311.72,1316.33,4007380000,3811149000,1280.2855089240347,NaN,NaN,NaN,NaN,NaN,1316.59,1275.2006980392157,83.81208536798273,91.79776405905648,-7.985678691073744
2012-01-30T16:30:00+02:00,1316.16,1316.16,1300.49,1313.01,3659010000,3880193000,1280.2855089240347,NaN,NaN,NaN,NaN,NaN,1311.4550000000002,1277.4688549019604,78.47100875327139,90.32621589177663,-11.855207138505236
2012-01-31T16:30:00+02:00,1313.53,1321.41,1306.69,1312.41,4235550000,3978378000,1280.2855089240347,NaN,NaN,NaN,NaN,NaN,1313.51,1279.6701882352943,73.61103081519728,88.61661788992096,-15.005587074723678
2012-02-01T16:30:00+02:00,1312.45,1330.52,1312.45,1324.09,4504360000,4006410500,1280.2855089240347,NaN,NaN,NaN,NaN,NaN,1319.8775,1282.2703450980396,70.9650974053903,86.54824111162816,-15.583143706237863
2012-02-02T16:30:00+02:00,1324.24,1329.19,1321.57,1325.54,4120920000,4032827500,1283.9831778145535,NaN,NaN,NaN,NaN,NaN,1325.135,1284.8426901960781,73.12987505643719,84.60756605012878,-11.477690993691596
2012-02-03T16:30:00+02:00,1326.21,1345.34,1326.21,1344.9,4608550000,4047457500,1292.5778600330982,NaN,NaN,NaN,NaN,NaN,1335.665,1288.0880627450983,78.78828177160148,83.18680528853403,-4.398523516932556
2012-02-06T16:30:00+02:00,1344.32,1344.36,1337.52,1344.33,3379700000,4033601000,1299.8485740297883,NaN,NaN,NaN,NaN,NaN,1342.6325,1291.1919294117647,85.7381410611805,82.33819520351463,3.3999458576658697
2012-02-07T16:30:00+02:00,1344.33,1349.24,1335.92,1347.05,3742460000,4052144000,1301.6017166268093,NaN,NaN,NaN,NaN,NaN,1344.135,1294.2798823529406,92.3759114067769,82.07772043948549,10.298190967291404
2012-02-08T16:30:00+02:00,1347.04,1351,1341.95,1349.96,4096730000,4045882500,1306.8795449641284,NaN,NaN,NaN,NaN,NaN,1347.4875,1297.3366509803923,95.32070507142615,82.18043690363713,13.140268167789017
2012-02-09T16:30:00+02:00,1349.97,1354.32,1344.63,1351.95,4209890000,4057971000,1310.9320904677156,NaN,NaN,NaN,NaN,NaN,1350.2175,1300.3214274509803,97.27787213617384,82.94900088454375,14.32887125163009
2012-02-10T16:30:00+02:00,1351.21,1351.21,1337.35,1342.64,3877580000,4050855500,1310.9320904677156,NaN,NaN,NaN,NaN,NaN,1345.6025,1302.81608627451,93.09793621469659,83.87758596921513,9.220350245481455
2012-02-13T16:30:00+02:00,1343.06,1353.35,1343.06,1351.77,3618040000,4047139000,1310.9320904677156,NaN,NaN,NaN,NaN,NaN,1347.81,1305.5531372549024,92.52217426282282,85.28270252017028,7.23947174265254
2012-02-14T16:30:00+02:00,1351.3,1351.3,1340.83,1350.5,3889520000,4041090500,1310.9320904677156,NaN,NaN,NaN,NaN,NaN,1348.4825,1308.1581803921567,92.00135287354894,87.12173472600546,4.879618147543482
2012-02-15T16:30:00+02:00,1350.52,1355.87,1340.8,1343.23,4080340000,4040299500,1310.9320904677156,NaN,NaN,NaN,NaN,NaN,1347.605,1310.395050980392,87.84832767066891,88.81005775253331,-0.9617300818644026
2012-02-16T16:30:00+02:00,1342.61,1359.02,1341.22,1358.04,4108880000,4022449000,1310.9320904677156,NaN,NaN,NaN,NaN,NaN,1350.2225,1313.1350980392156,88.39400654359682,90.33647090124927,-1.9424643576524545
2012-02-17T16:30:00+02:00,1358.06,1363.4,1357.24,1361.23,3717640000,4012700000,1322.4337341152534,NaN,NaN,NaN,NaN,NaN,1359.9825,1315.9210588235296,91.96829700843222,91.65447242493235,0.31382458349986564
2012-02-21T16:30:00+02:00,1361.22,1367.76,1358.11,1362.21,3795200000,4013914500,1325.942360703728,NaN,NaN,NaN,NaN,NaN,1362.325,1318.664854901961,90.90885372667842,92.17154369148214,-1.2626899648037266
2012-02-22T16:30:00+02:00,1362.11,1362.7,1355.53,1357.66,3633710000,4010922000,1325.942360703728,NaN,NaN,NaN,NaN,NaN,1359.5,1321.1508470588235,87.95489569316689,91.72944212012115,-3.7745464269542595
2012-02-23T16:30:00+02:00,1357.53,1364.24,1352.28,1363.46,3786450000,3979699000,1325.942360703728,NaN,NaN,NaN,NaN,NaN,1359.3775,1323.7675764705884,90.4499251124857,91.24236412422711,-0.7924390117414077
2012-02-24T16:30:00+02:00,1363.46,1368.92,1363.46,1365.74,3505360000,3928863500,1332.6128559530177,NaN,NaN,NaN,NaN,NaN,1365.395,1326.3888000000004,88.85752339153449,90.40032924976317,-1.5428058582286894
2012-02-27T16:30:00+02:00,1365.2,1371.94,1354.92,1367.59,3648890000,3910939000,1332.6128559530177,NaN,NaN,NaN,NaN,NaN,1364.9125000000001,1328.9811843137256,87.20749569771712,89.81128519806524,-2.603789500348114
2012-02-28T16:30:00+02:00,1367.56,1373.09,1365.97,1372.18,3579120000,3906944500,1335.6011133219442,NaN,NaN,NaN,NaN,NaN,1369.7,1331.6423058823532,88.70513271275286,89.42958104305822,-0.7244483303053642
2012-02-29T16:30:00+02:00,1372.2,1378.04,1363.81,1365.68,4482370000,3919285500,1336.1200019897499,NaN,NaN,NaN,NaN,NaN,1369.9325,1333.9227529411762,87.00317092148084,88.92976284785142,-1.9265919263705769
2012-03-01T16:30:00+02:00,1365.9,1376.17,1365.9,1374.09,3919240000,3890029500,1336.563501790775,NaN,NaN,NaN,NaN,NaN,1370.515,1336.4154117647056,87.13145737841398,88.85807581862593,-1.7266184402119507
2012-03-02T16:30:00+02:00,1374.09,1374.53,1366.42,1369.63,3283490000,3848158000,1337.0176516116974,NaN,NaN,NaN,NaN,NaN,1371.1675,1338.6120470588237,84.54208134091776,88.47288329835803,-3.9308019574402664
2012-03-05T16:30:00+02:00,1369.59,1369.59,1359.13,1364.33,3429480000,3789204500,1337.0176516116974,NaN,NaN,NaN,NaN,NaN,1365.6599999999999,1340.471992156863,79.59435567711128,87.23548916522593,-7.641133488114647
2012-03-06T16:30:00+02:00,1363.63,1363.63,1340.03,1343.36,4191060000,3829772500,1337.0176516116974,NaN,NaN,NaN,NaN,NaN,1352.6625,1341.4130901960787,61.85575951054999,84.33017974361309,-22.4744202330631
2012-03-07T16:30:00+02:00,1343.39,1354.85,1343.39,1352.63,3580380000,3821668500,1337.0176516116974,NaN,NaN,NaN,NaN,NaN,1348.565,1342.6395686274511,54.5607965172127,80.99076982601767,-26.429973308804968
2012-03-08T16:30:00+02:00,1352.65,1368.72,1352.65,1365.91,3543060000,3793985000,1337.0176516116974,NaN,NaN,NaN,NaN,NaN,1359.9825,1344.309474509804,50.11977457455809,76.95775477222489,-26.837980197666795
2012-03-09T16:30:00+02:00,1365.97,1374.76,1365.97,1370.87,3639470000,3765464000,1337.0176516116974,NaN,NaN,NaN,NaN,NaN,1369.3925,1346.0950039215686,50.863731942326254,73.15837562730407,-22.294643684977814
2012-03-12T15:30:00+02:00,1370.78,1373.04,1366.69,1371.09,3081870000,3725678500,1337.0176516116974,NaN,NaN,NaN,NaN,NaN,1370.4,1347.8064627450983,54.569850039463326,69.89461106147868,-15.324761022015359
2012-03-13T15:30:00+02:00,1371.92,1396.13,1371.92,1395.95,4386470000,3764100000,1344.886233033655,NaN,NaN,NaN,NaN,NaN,1383.98,1350.3975686274507,72.75350843501644,68.29944863370507,4.454059801311374
2012-03-14T15:30:00+02:00,1395.95,1399.42,1389.97,1394.28,4502280000,3794738000,1356.6351097302895,NaN,NaN,NaN,NaN,NaN,1394.905,1352.818925490196,84.39274304768529,68.03840584632552,16.35433720135977
2012-03-15T15:30:00+02:00,1394.17,1402.63,1392.78,1402.6,4271650000,3804303500,1360.4960987572604,NaN,NaN,NaN,NaN,NaN,1398.045,1355.4593568627454,90.76568929606609,68.40182903809074,22.363860257975347
2012-03-16T15:30:00+02:00,1402.55,1405.88,1401.47,1404.17,5163950000,3857057000,1368.8639888815346,NaN,NaN,NaN,NaN,NaN,1403.5175000000002,1358.062894117647,94.01901850627874,69.34952275462683,24.669495751651908
2012-03-19T15:30:00+02:00,1404.17,1414,1402.43,1409.75,3932570000,3867803500,1373.4140899933811,NaN,NaN,NaN,NaN,NaN,1407.5875,1360.7857490196081,96.52683638661215,71.04277082557692,25.484065561035223
2012-03-20T15:30:00+02:00,1409.59,1409.59,1397.68,1405.52,3695280000,3862807500,1373.4140899933811,NaN,NaN,NaN,NaN,NaN,1405.5949999999998,1363.241788235294,94.29818609552004,74.28701348407392,20.011172611446113
2012-03-21T15:30:00+02:00,1405.52,1407.75,1400.64,1402.89,3573590000,3859801500,1373.4140899933811,NaN,NaN,NaN,NaN,NaN,1404.2,1365.4945254901966,93.02519672039331,78.133453504392,14.891743216001316
2012-03-22T15:30:00+02:00,1402.89,1402.89,1388.73,1392.78,3740590000,3857508500,1373.4140899933811,NaN,NaN,NaN,NaN,NaN,1396.8225,1367.2549568627455,87.2973202520384,81.85120807214003,5.446112179898378
