time,open,high,low,close,Volume,Volume MA,Up Trend,UpTrend Begins,Buy,Down Trend,DownTrend Begins,Sell,,WMA,%K,%D
2013-10-25T10:00:00+03:00,6713.1802,6729.7402,6700.3701,6721.3398,NaN,NaN,6556.215295245118,NaN,NaN,NaN,NaN,NaN,6716.157574999999,6545.902162980394,95.89039715486129,81.49667326418052
2013-10-28T10:00:00+02:00,6721.3398,6739.6602,6704.1499,6725.8198,NaN,NaN,6568.296090720606,NaN,NaN,NaN,NaN,NaN,6722.742425,6553.7691109019615,95.23561773440001,87.41833366676477
2013-10-29T10:00:00+02:00,6725.8198,6777.1602,6718.8501,6774.73,NaN,NaN,6592.264056648545,NaN,NaN,NaN,NaN,NaN,6749.140025,6563.376984627449,96.2985320304224,91.69324141665143
2013-10-30T10:00:00+02:00,6774.73,6819.8599,6763.6602,6777.7002,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6783.987574999999,6572.858983843134,96.35947307764822,94.20413037044722
2013-10-31T10:00:00+02:00,6777.7002,6778.27,6719.5098,6731.4302,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6751.72755,6580.272167215688,91.68610952341041,95.10733746426304
2013-11-01T10:00:00+02:00,6731.4302,6760.8701,6715.2998,6734.7402,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6735.585075,6587.548024784315,86.69875261553211,94.76899295702378
2013-11-04T10:00:00+02:00,6734.7402,6780.1099,6734.5601,6763.6201,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6753.257575,6595.730646980392,83.78942558011502,93.5470772160281
2013-11-05T10:00:00+02:00,6763.6201,6773.8599,6708.52,6746.8398,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6748.20995,6603.042261333333,78.87632995374047,91.71009932796525
2013-11-06T10:00:00+02:00,6746.8398,6768.1602,6735.6401,6741.6899,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6748.0825,6609.912021098039,74.62648189589882,89.57506282049312
2013-11-07T10:00:00+02:00,6741.6899,6779.1802,6679.9902,6697.2202,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6724.520125,6614.793455529411,67.46299791245342,86.69241174784824
2013-11-08T10:00:00+02:00,6697.2202,6713.8999,6643.8599,6708.4199,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6690.849975,6619.94611709804,60.19368500466906,83.12274053282901
2013-11-11T10:00:00+02:00,6708.4199,6744.77,6702.0098,6728.3701,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6720.89245,6625.649382823531,53.3612232787292,78.93530108726193
2013-11-12T10:00:00+02:00,6728.3701,6728.3701,6693.2598,6726.79,NaN,NaN,6634.733155983691,NaN,NaN,NaN,NaN,NaN,6719.1975,6631.116424862746,47.80884615325401,74.08633249954508
2013-11-13T10:00:00+02:00,6726.79,6726.8101,6613.98,6630,NaN,NaN,NaN,NaN,NaN,6849.136252488791,6849.136252488791,6849.136252488791,6674.395025,6632.5851298039215,35.78036583327124,68.02842177510739
2013-11-14T10:00:00+02:00,6630,6696.1602,6630,6666.1299,NaN,NaN,NaN,NaN,NaN,6843.795242239912,NaN,NaN,6655.572525,6635.348921176471,32.98596821163579,62.158407643929934
2013-11-15T10:00:00+02:00,6666.1299,6703.1201,6665.4502,6693.4399,NaN,NaN,NaN,NaN,NaN,6843.795242239912,NaN,NaN,6682.035025,6639.078838039214,33.36865825656898,56.82539820803362
2013-11-18T10:00:00+02:00,6693.4399,6732.1001,6671.6299,6723.46,NaN,NaN,NaN,NaN,NaN,6843.795242239912,NaN,NaN,6705.157475,6643.871417803922,34.40055315070831,51.88651096509294
2013-11-19T10:00:00+02:00,6723.46,6723.46,6677.8501,6698.0098,NaN,NaN,NaN,NaN,NaN,6843.795242239912,NaN,NaN,6705.694975,6647.514797725489,35.09283424301923,47.508161394020824
2013-11-20T10:00:00+02:00,6698.0098,6711.4199,6661.7002,6681.0801,NaN,NaN,NaN,NaN,NaN,6843.795242239912,NaN,NaN,6688.0525,6650.404840705883,41.61461522730804,44.20697472716175
2013-11-21T10:00:00+02:00,6681.0801,6697.6899,6643.4702,6681.3301,NaN,NaN,NaN,NaN,NaN,6838.703368198247,NaN,NaN,6675.892575,6653.232021019608,44.656689610682406,41.92634389698464
2013-11-22T10:00:00+02:00,6681.3301,6711.0298,6661.04,6674.2998,NaN,NaN,NaN,NaN,NaN,6838.703368198247,NaN,NaN,6681.924925,6655.711071843137,44.24026631361038,40.331002027878775
2013-11-25T10:00:00+02:00,6674.2998,6709.0801,6674.2998,6694.6201,NaN,NaN,NaN,NaN,NaN,6838.703368198247,NaN,NaN,6688.07495,6658.916016784315,43.36765175296951,39.33164487530281
2013-11-26T10:00:00+02:00,6694.6201,6696.9502,6636.2202,6636.2202,NaN,NaN,NaN,NaN,NaN,6828.904301366521,NaN,NaN,6666.002675,6659.774487058823,35.944010560761676,38.145161316053574
2013-11-27T10:00:00+02:00,6636.2202,6664.1401,6635.71,6649.4702,NaN,NaN,NaN,NaN,NaN,6804.541271229869,NaN,NaN,6646.385125,6661.100761019608,33.29303346125421,37.89642807885186
2013-11-28T10:00:00+02:00,6649.4702,6679.5098,6642.5698,6654.4702,NaN,NaN,NaN,NaN,NaN,6804.541271229869,NaN,NaN,6656.505,6662.5520150588245,31.376543879925748,37.73548564568086
2013-11-29T10:00:00+02:00,6654.4702,6681.5698,6648.5298,6650.5698,NaN,NaN,NaN,NaN,NaN,6804.541271229869,NaN,NaN,6658.784900000001,6663.827504313727,30.269268900920046,37.42554671011597
2013-12-02T10:00:00+02:00,6650.5698,6657.4102,6595.2002,6595.3301,NaN,NaN,NaN,NaN,NaN,6775.5806452765755,NaN,NaN,6624.6275749999995,6662.894268392158,20.525534118836102,36.03804480692874
2013-12-03T10:00:00+02:00,6595.3301,6595.48,6531.3398,6532.4302,NaN,NaN,NaN,NaN,NaN,6716.999860748917,NaN,NaN,6563.645024999999,6659.464597176471,17.94164627298631,34.322926009925446
2013-12-04T10:00:00+02:00,6532.4302,6544.7002,6479.73,6509.9702,NaN,NaN,NaN,NaN,NaN,6669.937124674025,NaN,NaN,6516.707649999999,6655.184753254904,14.911091532089845,31.652573640403624
2013-12-05T10:00:00+02:00,6509.9702,6518.8799,6487.1499,6498.3301,NaN,NaN,NaN,NaN,NaN,6654.4837222066235,NaN,NaN,6503.582525,6650.4810305882365,10.193489658077722,28.206253645143153
2013-12-06T10:00:00+02:00,6498.3301,6555.73,6496.3301,6551.9902,NaN,NaN,NaN,NaN,NaN,6654.4837222066235,NaN,NaN,6525.5951,6647.93437827451,9.927662829562461,24.774993296738366
2013-12-09T10:00:00+02:00,6551.9902,6568.4399,6534.7402,6559.48,NaN,NaN,NaN,NaN,NaN,6654.4837222066235,NaN,NaN,6553.662575,6645.6505965490205,16.792887145063332,22.117516835947747
2013-12-10T10:00:00+02:00,6559.48,6571.9102,6519,6523.3101,NaN,NaN,NaN,NaN,NaN,6654.4837222066235,NaN,NaN,6543.425075,6641.872105176472,20.45253831673158,20.56836961154474
2013-12-11T10:00:00+02:00,6523.3101,6555.5698,6507.7202,6507.7202,NaN,NaN,NaN,NaN,NaN,6654.4837222066235,NaN,NaN,6523.580075,6637.432597882352,20.476294909177696,19.28669575633709
2013-12-12T10:00:00+02:00,6507.7202,6507.7202,6435.9902,6445.25,NaN,NaN,NaN,NaN,NaN,6627.653402131788,NaN,NaN,6474.17015,6630.488204156863,19.680411645799275,18.11708253292444
2013-12-13T10:00:00+02:00,6445.25,6462.7598,6433.5098,6439.96,NaN,NaN,NaN,NaN,NaN,6597.12818191861,NaN,NaN,6445.3699,6623.339332,14.240572577614339,16.51421290059387
2013-12-16T10:00:00+02:00,6439.96,6531.1602,6422.23,6522.2002,NaN,NaN,NaN,NaN,NaN,6597.12818191861,NaN,NaN,6478.8876,6619.426483294118,15.065962709893464,15.968255759699606
2013-12-17T10:00:00+02:00,6522.2002,6522.2002,6482.5898,6486.1899,NaN,NaN,NaN,NaN,NaN,6597.12818191861,NaN,NaN,6503.295025,6614.0348617254895,16.230201590871907,15.797111291488164
2013-12-18T10:00:00+02:00,6486.1899,6524.46,6486.1899,6492.0801,NaN,NaN,NaN,NaN,NaN,6597.12818191861,NaN,NaN,6497.229975,6608.77982854902,19.19671159089784,16.225673297368964
2013-12-19T10:00:00+02:00,6492.0801,6584.7002,6492.0801,6584.7002,NaN,NaN,NaN,NaN,NaN,6597.12818191861,NaN,NaN,6538.39015,6607.036038588236,32.33521761631757,18.439846093192948
2013-12-20T10:00:00+02:00,6584.7002,6616.7998,6576.79,6606.5801,NaN,NaN,6432.40227086488,6432.40227086488,6432.40227086488,NaN,NaN,NaN,6596.217525,6606.029334901961,50.79503620206624,22.526583430443328
2013-12-23T10:00:00+02:00,6606.5801,6678.6099,6606.2002,6678.6099,NaN,NaN,6472.728773778392,NaN,NaN,NaN,NaN,NaN,6642.500025,6607.753689882352,63.085444384689936,27.15583915440599
2013-12-24T10:00:00+02:00,6678.6099,6712.1001,6672.2202,6694.1699,NaN,NaN,6527.487531400552,NaN,NaN,NaN,NaN,NaN,6689.275025,6609.954154666667,76.91580761625885,32.80216608435872
2013-12-27T10:00:00+02:00,6694.1699,6754.1099,6694.1699,6750.8701,NaN,NaN,6557.952543260497,NaN,NaN,NaN,NaN,NaN,6723.32995,6614.264384156866,91.33380546497236,39.88791713993818
2013-12-30T10:00:00+02:00,6750.8701,6768.4399,6718.1602,6731.27,NaN,NaN,6578.647518934447,NaN,NaN,NaN,NaN,NaN,6742.185050000001,6617.665370274508,95.36990261937102,47.45686623729536
2013-12-31T10:00:00+02:00,6731.27,6756.98,6731.25,6749.0898,NaN,NaN,6588.208722041003,NaN,NaN,NaN,NaN,NaN,6742.14745,6621.643517333333,95.30256976041595,55.56306595557552
2014-01-02T10:00:00+02:00,6749.0898,6759.3701,6707.48,6717.9102,NaN,NaN,6588.208722041003,NaN,NaN,NaN,NaN,NaN,6733.462524999999,6624.299711686275,92.3835486694535,63.29482455153152
2014-01-03T10:00:00+02:00,6717.9102,6747.3301,6699.27,6730.6699,NaN,NaN,6588.208722041003,NaN,NaN,NaN,NaN,NaN,6723.795050000001,6627.406317803921,91.43875498881849,70.81567989132618
2014-01-06T10:00:00+02:00,6730.6699,6751.98,6714.6401,6730.73,NaN,NaN,6588.208722041003,NaN,NaN,NaN,NaN,NaN,6732.005,6630.487822196077,89.45555283081153,77.84156401531754
2014-01-07T10:00:00+02:00,6730.73,6768.8901,6718.0698,6755.4502,NaN,NaN,6592.835008861102,NaN,NaN,NaN,NaN,NaN,6743.285025,6634.49462854902,90.82740580835193,83.69078283452097
2014-01-08T10:00:00+02:00,6755.4502,6755.5298,6713.3901,6721.7798,NaN,NaN,6592.835008861102,NaN,NaN,NaN,NaN,NaN,6736.537475,6637.147874117647,88.6542595192195,87.47670516623631
2014-01-09T10:00:00+02:00,6721.7798,6746.4102,6679.3101,6691.3398,NaN,NaN,6592.835008861102,NaN,NaN,NaN,NaN,NaN,6709.709975,6638.60704909804,86.0868819447406,89.77684892224137
2014-01-10T10:00:00+02:00,6691.3398,6769.9399,6691.3398,6739.9399,NaN,NaN,6592.835008861102,NaN,NaN,NaN,NaN,NaN,6723.1398500000005,6641.9991534901965,86.10943290343133,90.69621145095861
2014-01-13T10:00:00+02:00,6739.9399,6765.6001,6730.9702,6757.1499,NaN,NaN,6592.835008861102,NaN,NaN,NaN,NaN,NaN,6748.415025,6646.093446196078,86.96351437146384,90.25918234160777
2014-01-14T10:00:00+02:00,6757.1499,6772.6299,6694.0801,6766.8599,NaN,NaN,6592.835008861102,NaN,NaN,NaN,NaN,NaN,6747.67995,6650.584641098038,87.04552204935055,89.42674428460572
2014-01-15T10:00:00+02:00,6766.8599,6825.2002,6766.8599,6819.8599,NaN,NaN,6630.983474147303,NaN,NaN,NaN,NaN,NaN,6794.694975,6657.126479372548,89.63832340778558,88.86031964934269
2014-01-16T10:00:00+02:00,6819.8599,6831.7402,6811.1602,6815.4199,NaN,NaN,6666.7342817325725,NaN,NaN,NaN,NaN,NaN,6819.545050000001,6663.427439450979,92.98337335010723,88.92030211740806
